2246	Belief Change in Rational Agents	Belief Change in Rational Agents	\N	\N
2247	Beyond Program Slicing	Beyond Program Slicing	\N	\N
2248	Logics for Emerging Applications of Databases	Logics for Emerging Applications of Databases	\N	\N
2249	Service Management and Self-Organization in IP-based Networks	Service Management and Self-Organization in IP-based Networks	\N	\N
2250	Architecting Systems with Trustworthy Components	Architecting Systems with Trustworthy Components	\N	\N
2251	Intelligent Robots	Intelligent Robots	\N	\N
2252	Aspects For Legacy Applications	Aspects For Legacy Applications	\N	\N
2253	Cognitive Vision Systems	Cognitive Vision Systems	\N	\N
2254	Modelling and Planning for Sensor Based Intelligent Robot Systems	Modelling and Planning for Sensor Based Intelligent Robot Systems	\N	\N
2255	Performance Evaluation	Performance Evaluation	\N	\N
2256	Object Orientation with Parallelism and Persistence	Object Orientation with Parallelism and Persistence	\N	\N
2257	Simulation and Verification of Dynamic Systems	Simulation and Verification of Dynamic Systems	\N	\N
2258	Foundations of Semistructured Data	Foundations of Semistructured Data	\N	\N
2259	End-User Software Engineering	End-User Software Engineering	\N	\N
2260	Lectures on Proof Verification and Approximation Algorithms	Lectures on Proof Verification and Approximation Algorithms	\N	\N
2261	Algebraic and Numerical Algorithms and Computer-assisted Proofs	Algebraic and Numerical Algorithms and Computer-assisted Proofs	\N	\N
2262	Model-Based Testing of Reactive Systems	Model-Based Testing of Reactive Systems	\N	\N
2263	Software Visualization	Software Visualization	\N	\N
2264	Probabilistic, Logical and Relational Learning - A Further Synthesis	Probabilistic, Logical and Relational Learning - A Further Synthesis	\N	\N
2265	Deduction and Decision Procedures	Deduction and Decision Procedures	\N	\N
2266	Informatik und Philisophie	Informatik und Philisophie	\N	\N
2267	Algebraic Methods in Computational Complexity	Algebraic Methods in Computational Complexity	\N	\N
2268	CoCoME	CoCoME	\N	\N
2269	Types, Logics and Semantics for State	Types, Logics and Semantics for State	\N	\N
2270	Dynamically Reconfigurable Architectures	Dynamically Reconfigurable Architectures	\N	\N
2271	Algorithms and Complexity for Continuous Problems	Algorithms and Complexity for Continuous Problems	\N	\N
2272	Dagstuhl Seminar on Partial Evaluation	Dagstuhl Seminar on Partial Evaluation	\N	\N
2273	Video Processing and Computational Video	Video Processing and Computational Video	\N	\N
2274	Peer-to-Peer-Systems and -Applications	Peer-to-Peer-Systems and -Applications	\N	\N
2275	Numerical Methods for Structured Markov Chains	Numerical Methods for Structured Markov Chains	\N	\N
2276	Complexity Theory: Current Research	Complexity Theory: Current Research	\N	\N
2277	Embodied Artificial Intelligence	Embodied Artificial Intelligence	\N	\N
2278	Web Information Retrieval and Linear Algebra Algorithms	Web Information Retrieval and Linear Algebra Algorithms	\N	\N
2279	Cryptography	Cryptography	\N	\N
2280	Semantic Grid	Semantic Grid	\N	\N
2281	Service Oriented Computing	Service Oriented Computing	\N	\N
2282	Autonomous and Adaptive Web Services	Autonomous and Adaptive Web Services	\N	\N
2283	Focus on Scientific Visualization	Focus on Scientific Visualization	\N	\N
2284	Perspectives of Model-Based Testing	Perspectives of Model-Based Testing	\N	\N
2285	Constraint Databases, Geometric Elimination and Geographic Information Systems	Constraint Databases, Geometric Elimination and Geographic Information Systems	\N	\N
2286	From Security to Dependability	From Security to Dependability	\N	\N
2287	Runtime Verification	Runtime Verification	\N	\N
2288	Principles and Practices of Semantic Web Reasoning	Principles and Practices of Semantic Web Reasoning	\N	\N
2289	Mobile Computing and Ambient Intelligence	Mobile Computing and Ambient Intelligence	\N	\N
2290	Equilibrium Computation	Equilibrium Computation	\N	\N
2291	Disruption Tolerant Networking	Disruption Tolerant Networking	\N	\N
2292	Federation over the Web	Federation over the Web	\N	\N
2293	Spinning the Semantic Web	Spinning the Semantic Web	\N	\N
2294	Frontiers of Electronic Voting	Frontiers of Electronic Voting	\N	\N
2295	Parallel Universes and Local Patterns	Parallel Universes and Local Patterns	\N	\N
2296	Transformation Techniques in Software Engineering	Transformation Techniques in Software Engineering	\N	\N
2297	Domain-Specific Program Generation	Domain-Specific Program Generation	\N	\N
2298	Ontologies and Text Mining for Life Sciences	Ontologies and Text Mining for Life Sciences	\N	\N
2299	Programming Models for Ubiquitous Parallelism	Programming Models for Ubiquitous Parallelism	\N	\N
2300	Multimodal Music Processing	Multimodal Music Processing	\N	\N
2301	MMOSS	MMOSS	\N	\N
2302	Reliable Implementation of Real Number Algorithms	Reliable Implementation of Real Number Algorithms	\N	\N
2303	Negotiation and Market Engineering	Negotiation and Market Engineering	\N	\N
2304	Trustworthy Software	Trustworthy Software	\N	\N
2305	Spatial Representation	Spatial Representation	\N	\N
2306	Temporal Databases, Dagstuhl	Temporal Databases, Dagstuhl	\N	\N
2307	Code Generation for Embedded Processors	Code Generation for Embedded Processors	\N	\N
2308	Information Visualization - Human-Centered Issues in Visual Representation, Interaction, and Evaluation	Information Visualization - Human-Centered Issues in Visual Representation, Interaction, and Evaluation	\N	\N
2309	Algebra, Geometry, and Software Systems	Algebra, Geometry, and Software Systems	\N	\N
2310	Symmetric Cryptography	Symmetric Cryptography	\N	\N
2311	State-of-the-Art in Content-Based Image and Video Retrieval	State-of-the-Art in Content-Based Image and Video Retrieval	\N	\N
2312	CAD Tools and Algorithms for Product Design	CAD Tools and Algorithms for Product Design	\N	\N
2313	Sensor Data and Information Fusion in Computer Vision and Medicine	Sensor Data and Information Fusion in Computer Vision and Medicine	\N	\N
2314	Scientific Visualization: Advanced Concepts	Scientific Visualization: Advanced Concepts	\N	\N
2315	Data Exchange, Information, and Streams	Data Exchange, Information, and Streams	\N	\N
2316	Robot Navigation	Robot Navigation	\N	\N
2317	Component-Base Modeling and Simulation	Component-Base Modeling and Simulation	\N	\N
2318	Formal Protocol Verification Applied	Formal Protocol Verification Applied	\N	\N
2319	Kolmogorov Complexity and Applications	Kolmogorov Complexity and Applications	\N	\N
2320	Organic Computing - Controlled Emergence	Organic Computing - Controlled Emergence	\N	\N
2321	Complexity of Constraints	Complexity of Constraints	\N	\N
2322	Drawing Graphs	Drawing Graphs	\N	\N
2323	Combinatorial and Algorithmic Foundations of Pattern and Association Discovery	Combinatorial and Algorithmic Foundations of Pattern and Association Discovery	\N	\N
2324	Digital and Image Geometry	Digital and Image Geometry	\N	\N
2325	Event Processing	Event Processing	\N	\N
2326	Code Generation	Code Generation	\N	\N
2327	Sublinear Algorithms	Sublinear Algorithms	\N	\N
2328	Anonymous Communication and its Applications	Anonymous Communication and its Applications	\N	\N
2329	Atomicity: A Unifying Concept in Computer Science	Atomicity: A Unifying Concept in Computer Science	\N	\N
2330	Similarity-Based Clustering	Similarity-Based Clustering	\N	\N
2331	Local Pattern Detection	Local Pattern Detection	\N	\N
2332	Structure Theory and FPT Algorithmics for Graphs, Digraphs and Hypergraphs	Structure Theory and FPT Algorithmics for Graphs, Digraphs and Hypergraphs	\N	\N
2333	Transactions and Change in Logic Databases	Transactions and Change in Logic Databases	\N	\N
2334	Exact, Approximative, Robust and Certifying Algorithms on Particular Graph Classes	Exact, Approximative, Robust and Certifying Algorithms on Particular Graph Classes	\N	\N
2335	SYNCHRON	SYNCHRON	\N	\N
2336	Similarity-based Clustering and its Application to Medicine and Biology	Similarity-based Clustering and its Application to Medicine and Biology	\N	\N
2337	Network Analysis	Network Analysis	\N	\N
2338	Algorithmic-Logical Theory of Infinite Structures	Algorithmic-Logical Theory of Infinite Structures	\N	\N
2339	Cutting, Packing, Layout and Space Allocation	Cutting, Packing, Layout and Space Allocation	\N	\N
2340	Computational Structures for Modelling Space, Time and Causality	Computational Structures for Modelling Space, Time and Causality	\N	\N
2341	Directed Model Checking	Directed Model Checking	\N	\N
2342	Circuits, Logic, and Games	Circuits, Logic, and Games	\N	\N
2343	The Role of Business Processes in Service Oriented Architectures	The Role of Business Processes in Service Oriented Architectures	\N	\N
2344	Knowledge Representation for Intelligent Music Processing	Knowledge Representation for Intelligent Music Processing	\N	\N
2345	Theory of Evolutionary Algorithms	Theory of Evolutionary Algorithms	\N	\N
2346	Algorithmic Aspects of Large and Complex Networks	Algorithmic Aspects of Large and Complex Networks	\N	\N
2347	Probabilistic Methods in the Design and Analysis of Algorithms	Probabilistic Methods in the Design and Analysis of Algorithms	\N	\N
2348	Scalable Data Management in Evolving Networks	Scalable Data Management in Evolving Networks	\N	\N
2349	Data Structures	Data Structures	\N	\N
2350	Design of Systems with Predictable Behaviour	Design of Systems with Predictable Behaviour	\N	\N
2351	Inconsistency Tolerance	Inconsistency Tolerance	\N	\N
2352	Scenarios: Models, Transformations and Tools	Scenarios: Models, Transformations and Tools	\N	\N
2353	Multi-Version Program Analysis	Multi-Version Program Analysis	\N	\N
2354	Network Attack Detection and Defense	Network Attack Detection and Defense	\N	\N
2355	Simulation & Scheduling	Simulation & Scheduling	\N	\N
2356	Automatic Performance Analysis	Automatic Performance Analysis	\N	\N
2357	Algorithm Engineering	Algorithm Engineering	\N	\N
2358	Graph Transformations and Process Algebras for Modeling Distributed and Mobile Systems	Graph Transformations and Process Algebras for Modeling Distributed and Mobile Systems	\N	\N
2359	Efficient Text Entry	Efficient Text Entry	\N	\N
2360	Cache-Oblivious and Cache-Aware Algorithms	Cache-Oblivious and Cache-Aware Algorithms	\N	\N
2361	Geometry in Sensor Networks	Geometry in Sensor Networks	\N	\N
2362	Spatial Data: mining, processing and communicating	Spatial Data: mining, processing and communicating	\N	\N
2363	Mobile Information Management	Mobile Information Management	\N	\N
2364	Programming Paradigms for the Web: Web Programming and Web Services	Programming Paradigms for the Web: Web Programming and Web Services	\N	\N
2365	Evaluating Embodied Conversational Agents	Evaluating Embodied Conversational Agents	\N	\N
2366	Foundations and Practice of Programming Multi-Agent Systems	Foundations and Practice of Programming Multi-Agent Systems	\N	\N
2367	Quantitative Aspects of Embedded Systems	Quantitative Aspects of Embedded Systems	\N	\N
2368	Managing and Mining Genome Information	Managing and Mining Genome Information	\N	\N
2369	Scheduling for Parallel Architectures	Scheduling for Parallel Architectures	\N	\N
2370	Naming and Addressing for Next-Generation Internetworks	Naming and Addressing for Next-Generation Internetworks	\N	\N
2371	Visual Computing - Convergence of Computer Graphics and Computer Vision	Visual Computing - Convergence of Computer Graphics and Computer Vision	\N	\N
2372	Computational Issues in Social Choice	Computational Issues in Social Choice	\N	\N
2373	Recurrent Neural Networks	Recurrent Neural Networks	\N	\N
2374	Computer Science in Sport	Computer Science in Sport	\N	\N
2375	Computing Media and Languages for Space-Oriented Computation	Computing Media and Languages for Space-Oriented Computation	\N	\N
2376	Geometric Networks and Metric Space Embeddings	Geometric Networks and Metric Space Embeddings	\N	\N
2377	Synthesis and Planning	Synthesis and Planning	\N	\N
2378	Real Computation and Complexity	Real Computation and Complexity	\N	\N
2379	Empirical Theory and the Science of Software Engineering	Empirical Theory and the Science of Software Engineering	\N	\N
2380	Exact Algorithms and Fixed-Parameter Tractability	Exact Algorithms and Fixed-Parameter Tractability	\N	\N
2381	Language Based Security	Language Based Security	\N	\N
2382	Peer-to-Peer Mobile Ad Hoc Networks	Peer-to-Peer Mobile Ad Hoc Networks	\N	\N
2383	Code Instrumentation and Modeling for Parallel Performance Analysis	Code Instrumentation and Modeling for Parallel Performance Analysis	\N	\N
2384	ExpDB	ExpDB	\N	\N
2385	ARCS	ARCS	\N	\N
2386	LISA	LISA	\N	\N
2387	TASE	TASE	\N	\N
2388	PSIVT	PSIVT	\N	\N
2389	PSIVT (2)	PSIVT (2)	\N	\N
2390	PSIVT Workshops	PSIVT Workshops	\N	\N
2391	PSIVT (1)	PSIVT (1)	\N	\N
2392	INFOVIS	INFOVIS	\N	\N
2393	IC3	IC3	\N	\N
2394	IC3 (1)	IC3 (1)	\N	\N
2395	IC3 (2)	IC3 (2)	\N	\N
2396	HASE	HASE	\N	\N
2397	iiWAS	iiWAS	\N	\N
2398	IICAI	IICAI	\N	\N
2399	GeoS	GeoS	\N	\N
2400	CS&P	CS&P	\N	\N
2401	ISWC	ISWC	\N	\N
2402	SWC	SWC	\N	\N
2403	EWSP	EWSP	\N	\N
2404	JIISIC	JIISIC	\N	\N
2405	QuaCon	QuaCon	\N	\N
2406	HPCS	HPCS	\N	\N
2407	SIGSMALL/SIGMOD Symposium	SIGSMALL/SIGMOD Symposium	\N	\N
2408	SIGSMALL/PC	SIGSMALL/PC	\N	\N
2409	SIGSMALL/PC Symposium	SIGSMALL/PC Symposium	\N	\N
2410	Agents and Computational Autonomy	Agents and Computational Autonomy	\N	\N
2411	AAMAS-TRUST	AAMAS-TRUST	\N	\N
2412	AAMAS (1)	AAMAS (1)	\N	\N
2413	COIN@AAMAS&IJCAI&MALLOW	COIN@AAMAS&IJCAI&MALLOW	\N	\N
2414	AAMAS (2)	AAMAS (2)	\N	\N
2415	AAMAS (3)	AAMAS (3)	\N	\N
2416	ATAL	ATAL	\N	\N
2417	AMEC/TADA	AMEC/TADA	\N	\N
2418	Trust, Reputation, and Security	Trust, Reputation, and Security	\N	\N
2419	AAMAS-OAMAS	AAMAS-OAMAS	\N	\N
2420	Engineering Self-Organising Systems	Engineering Self-Organising Systems	\N	\N
2421	COIN@AAMAS&AAAI	COIN@AAMAS&AAAI	\N	\N
2422	EMAS@AAMAS	EMAS@AAMAS	\N	\N
2423	AAMAS Workshops	AAMAS Workshops	\N	\N
2424	AAMAS (PhD)	AAMAS (PhD)	\N	\N
2425	AAMAS (Industry Track)	AAMAS (Industry Track)	\N	\N
2426	CAVE	CAVE	\N	\N
2427	COIN@AAMAS&MALLOW	COIN@AAMAS&MALLOW	\N	\N
2428	ALA	ALA	\N	\N
2429	Trusting Agents for Trusting Electronic Societies	Trusting Agents for Trusting Electronic Societies	\N	\N
2430	AAMAS (Demos)	AAMAS (Demos)	\N	\N
2431	AAMAS Industrial Applications	AAMAS Industrial Applications	\N	\N
2432	COIN	COIN	\N	\N
2433	Communication in Multiagent Systems	Communication in Multiagent Systems	\N	\N
2434	MMAS/LSMAS/CCMMS	MMAS/LSMAS/CCMMS	\N	\N
2435	COIN@AAMAS	COIN@AAMAS	\N	\N
2436	TADA/AMEC	TADA/AMEC	\N	\N
2437	COIN@AAMAS&WI-IAT	COIN@AAMAS&WI-IAT	\N	\N
2438	Canadian Conference on AI	Canadian Conference on AI	\N	\N
2439	WCC	WCC	\N	\N
2440	ISCA Conference on Intelligent Systems	ISCA Conference on Intelligent Systems	\N	\N
2441	PARELEC	PARELEC	\N	\N
2442	C5	C5	\N	\N
2443	SPIRE	SPIRE	\N	\N
2444	SPIRE/CRIWG	SPIRE/CRIWG	\N	\N
2445	MESOCA	MESOCA	\N	\N
2446	FIRB-Perf	FIRB-Perf	\N	\N
2447	PACS	PACS	\N	\N
2448	Exploring a New Partnership: Children, Teachers and Technology	Exploring a New Partnership: Children, Teachers and Technology	\N	\N
2449	Learning in School, Home and Community	Learning in School, Home and Community	\N	\N
2450	SEKE	SEKE	\N	\N
2451	RO-MAN	RO-MAN	\N	\N
2452	Informatics and Psychology Workshop	Informatics and Psychology Workshop	\N	\N
2453	ITCH	ITCH	\N	\N
2454	Knowledge Intensive CAD	Knowledge Intensive CAD	\N	\N
2455	perspeGKtive	perspeGKtive	\N	\N
2456	Essen Symposium	Essen Symposium	\N	\N
2457	MCPS	MCPS	\N	\N
2458	LATINCRYPT	LATINCRYPT	\N	\N
2459	ISEC	ISEC	\N	\N
2460	GENSiPS	GENSiPS	\N	\N
2461	Parallel Symbolic Computing	Parallel Symbolic Computing	\N	\N
2462	ADIS	ADIS	\N	\N
2463	C3S2E	C3S2E	\N	\N
2464	APPROX-RANDOM	APPROX-RANDOM	\N	\N
2465	APPROX	APPROX	\N	\N
2466	Advances in Computer Graphics	Advances in Computer Graphics	\N	\N
2467	BCS Int. Acad. Conf.	BCS Int. Acad. Conf.	\N	\N
2468	T4E	T4E	\N	\N
2469	NOLISP	NOLISP	\N	\N
2470	ADMI	ADMI	\N	\N
2471	Formal Methods and Testing	Formal Methods and Testing	\N	\N
2472	Culture and Computing	Culture and Computing	\N	\N
2473	WPMC	WPMC	\N	\N
2474	Compiler Optimizations for Scalable Parallel Systems Languages	Compiler Optimizations for Scalable Parallel Systems Languages	\N	\N
2475	Programmierumgebungen und Compiler	Programmierumgebungen und Compiler	\N	\N
2476	Entwurf großer Software-Systeme	Entwurf großer Software-Systeme	\N	\N
2477	Objektorientierte Software- und Hardwarearchitekturen	Objektorientierte Software- und Hardwarearchitekturen	\N	\N
2478	Implementierungssprachen für nichtsequentielle Programmsysteme	Implementierungssprachen für nichtsequentielle Programmsysteme	\N	\N
2479	Hardware für Software	Hardware für Software	\N	\N
2480	Software-Qualitätssicherung	Software-Qualitätssicherung	\N	\N
2481	Intelligenztechnologie	Intelligenztechnologie	\N	\N
2482	Wissenschaftliches Rechnen und Programmiersprachen	Wissenschaftliches Rechnen und Programmiersprachen	\N	\N
2483	EON	EON	\N	\N
2484	ICWI	ICWI	\N	\N
2485	e-Learning	e-Learning	\N	\N
2486	CELDA	CELDA	\N	\N
2487	IADIS European Conf. Data Mining	IADIS European Conf. Data Mining	\N	\N
2488	IADIS AC	IADIS AC	\N	\N
2489	IADIS AC (1)	IADIS AC (1)	\N	\N
2490	IADIS AC (2)	IADIS AC (2)	\N	\N
2491	EEE	EEE	\N	\N
2492	LCTES	LCTES	\N	\N
2493	LCTES-SCOPES	LCTES-SCOPES	\N	\N
2494	Workshop on Languages, Compilers, & Tools for Real-Time Systems	Workshop on Languages, Compilers, & Tools for Real-Time Systems	\N	\N
2495	LCTES/OM	LCTES/OM	\N	\N
2496	Workshop on Languages, Compilers, and Tools for Embedded Systems	Workshop on Languages, Compilers, and Tools for Embedded Systems	\N	\N
2497	PROLAMAT	PROLAMAT	\N	\N
2498	NEW PROLAMAT	NEW PROLAMAT	\N	\N
2499	Cooperative Knowledge Processing for Engineering Design	Cooperative Knowledge Processing for Engineering Design	\N	\N
2500	MMDB	MMDB	\N	\N
2501	European Across Grids Conference	European Across Grids Conference	\N	\N
2502	BICA	BICA	\N	\N
2503	GTIT-C	GTIT-C	\N	\N
2504	SEDE	SEDE	\N	\N
2505	BROADNETS	BROADNETS	\N	\N
2506	PATMOS	PATMOS	\N	\N
2507	Formal Aspects in Security and Trust	Formal Aspects in Security and Trust	\N	\N
2508	ARSPA-WITS	ARSPA-WITS	\N	\N
2509	EDUCON	EDUCON	\N	\N
2510	ISDOC	ISDOC	\N	\N
2511	ICSTM	ICSTM	\N	\N
2512	SPLST	SPLST	\N	\N
2513	COODBSE	COODBSE	\N	\N
2514	USENIX Annual Technical Conference, General Track	USENIX Annual Technical Conference, General Track	\N	\N
2515	USENIX Annual Technical Conference	USENIX Annual Technical Conference	\N	\N
2516	USENIX Winter	USENIX Winter	\N	\N
2517	USENIX Summer	USENIX Summer	\N	\N
2518	USENIX Annual Technical Conference, FREENIX Track	USENIX Annual Technical Conference, FREENIX Track	\N	\N
2519	LASCO	LASCO	\N	\N
2520	ICSEA	ICSEA	\N	\N
2521	ALGOL 68 Implementation	ALGOL 68 Implementation	\N	\N
2522	ACRI	ACRI	\N	\N
2523	DIAL-M	DIAL-M	\N	\N
2524	DIALM-POMC	DIALM-POMC	\N	\N
2525	FOMC	FOMC	\N	\N
2526	DIALM-PODC	DIALM-PODC	\N	\N
2527	PPOPP	PPOPP	\N	\N
2528	PPOPP/PPEALS	PPOPP/PPEALS	\N	\N
2529	PMAM	PMAM	\N	\N
2530	CASDMKM	CASDMKM	\N	\N
2531	SoCC	SoCC	\N	\N
2532	INTERACT	INTERACT	\N	\N
2533	HCIV	HCIV	\N	\N
2534	INTERACT (2)	INTERACT (2)	\N	\N
2535	INTERACT (3)	INTERACT (3)	\N	\N
2536	INTERACT (4)	INTERACT (4)	\N	\N
2537	INTERACT (1)	INTERACT (1)	\N	\N
2538	DEGAS	DEGAS	\N	\N
2539	NACLP	NACLP	\N	\N
2540	ILPS	ILPS	\N	\N
2541	SLP	SLP	\N	\N
2542	ISLP	ISLP	\N	\N
2543	ILPS Workshop: Implementation Techniques for Logic Programming Languages	ILPS Workshop: Implementation Techniques for Logic Programming Languages	\N	\N
2544	ILPS Workshop: Constraints and Databases	ILPS Workshop: Constraints and Databases	\N	\N
2545	Workshop on Design and Impl. of Parallel Logic Programming Systems	Workshop on Design and Impl. of Parallel Logic Programming Systems	\N	\N
2546	CAiSE	CAiSE	\N	\N
2547	EOMAS@CAiSE	EOMAS@CAiSE	\N	\N
2548	BMMDS/EMMSAD	BMMDS/EMMSAD	\N	\N
2549	CAiSE Forum	CAiSE Forum	\N	\N
2550	PhiSE	PhiSE	\N	\N
2551	CA(i)SE	CA(i)SE	\N	\N
2552	CAiSE Forum (Selected Papers)	CAiSE Forum (Selected Papers)	\N	\N
2553	CAiSE Workshops	CAiSE Workshops	\N	\N
2554	EOMAS	EOMAS	\N	\N
2555	UMICS	UMICS	\N	\N
2556	CAiSE (Doctoral Consortium)	CAiSE (Doctoral Consortium)	\N	\N
2557	EMOI-INTEROP	EMOI-INTEROP	\N	\N
2558	CAiSE Short Paper Proceedings	CAiSE Short Paper Proceedings	\N	\N
2559	CAiSE Workshops (2)	CAiSE Workshops (2)	\N	\N
2560	CAiSE Industrial Track	CAiSE Industrial Track	\N	\N
2561	BPMDS	BPMDS	\N	\N
2562	CAiSE Workshops (3)	CAiSE Workshops (3)	\N	\N
2563	ReMo2V	ReMo2V	\N	\N
